CID	Image	Gender	Ethnicity	LR
454	18	m	4	l
454	13	m	4	r
454	21	m	4	l
454	09	m	4	r
454	04	m	4	r
454	10	m	4	r
454	03	m	4	l
454	07	m	4	r
454	17	m	4	r
454	05	m	4	l
455	01	f	1	l
455	09	f	1	l
455	15	f	1	l
455	28	f	1	l
455	24	f	1	l
455	05	f	1	l
455	27	f	1	r
455	11	f	1	l
455	07	f	1	r
455	03	f	1	l
455	20	f	1	l
455	23	f	1	l
455	02	f	1	l
455	26	f	1	l
455	18	f	1	l
455	13	f	1	r
455	17	f	1	l
455	21	f	1	l
455	29	f	1	l
455	06	f	1	r
455	25	f	1	l
455	14	f	1	r
455	16	f	1	l
456	08	m	1	l
456	23	m	1	l
456	03	m	1	l
456	29	m	1	l
456	04	m	1	l
456	06	m	1	l
456	22	m	1	l
456	09	m	1	l
456	05	m	1	r
456	20	m	1	r
456	16	m	1	l
456	14	m	1	r
456	19	m	1	l
456	25	m	1	l
456	28	m	1	l
456	18	m	1	l
456	10	m	1	l
456	01	m	1	r
456	17	m	1	l
456	12	m	1	l
456	24	m	1	l
456	27	m	1	r
456	15	m	1	r
457	01	m	1	r
457	18	m	1	r
457	07	m	1	r
457	03	m	1	l
457	04	m	1	l
457	21	m	1	l
457	15	m	1	r
457	16	m	1	r
457	06	m	1	r
457	11	m	1	l
457	22	m	1	r
457	09	m	1	r
457	02	m	1	r
457	27	m	1	r
457	20	m	1	r
457	25	m	1	r
457	13	m	1	l
457	17	m	1	l
457	10	m	1	r
457	19	m	1	r
457	23	m	1	r
458	21	m	1	l
458	07	m	1	r
458	14	m	1	l
458	28	m	1	r
458	10	m	1	l
458	16	m	1	l
458	30	m	1	l
458	24	m	1	l
458	22	m	1	l
458	09	m	1	r
458	25	m	1	l
458	05	m	1	r
458	06	m	1	r
458	13	m	1	r
458	18	m	1	r
458	08	m	1	l
458	20	m	1	r
458	02	m	1	r
458	17	m	1	r
458	15	m	1	l
458	23	m	1	r
458	19	m	1	r
458	04	m	1	r
459	17	m	1	l
459	20	m	1	l
459	13	m	1	l
459	23	m	1	l
459	16	m	1	l
459	06	m	1	l
459	07	m	1	r
459	29	m	1	l
459	12	m	1	l
459	11	m	1	l
459	21	m	1	l
459	22	m	1	l
459	10	m	1	l
459	02	m	1	r
459	05	m	1	r
459	26	m	1	l
459	28	m	1	l
459	19	m	1	l
459	18	m	1	r
459	24	m	1	r
459	27	m	1	r
459	15	m	1	l
459	01	m	1	l
460	03	f	1	r
460	18	f	1	r
460	20	f	1	l
460	09	f	1	l
460	24	f	1	l
460	17	f	1	l
460	22	f	1	l
460	21	f	1	l
460	05	f	1	r
460	27	f	1	r
460	28	f	1	l
460	12	f	1	l
460	04	f	1	l
460	26	f	1	r
460	11	f	1	r
460	23	f	1	r
460	15	f	1	r
460	02	f	1	l
460	06	f	1	l
460	07	f	1	l
460	19	f	1	r
461	16	m	1	l
461	26	m	1	r
461	02	m	1	l
461	23	m	1	l
461	10	m	1	r
461	12	m	1	l
461	17	m	1	r
461	08	m	1	r
461	05	m	1	l
461	14	m	1	r
461	09	m	1	l
461	04	m	1	l
461	22	m	1	l
461	11	m	1	l
461	06	m	1	l
461	07	m	1	r
461	24	m	1	l
461	01	m	1	r
461	21	m	1	l
461	27	m	1	l
461	28	m	1	l
461	13	m	1	r
462	16	f	2	r
462	24	f	2	l
462	18	f	2	l
462	25	f	2	l
462	11	f	2	r
462	06	f	2	r
462	27	f	2	l
462	07	f	2	r
462	05	f	2	r
462	03	f	2	r
462	13	f	2	r
462	04	f	2	r
462	12	f	2	l
462	01	f	2	r
462	20	f	2	r
462	10	f	2	r
462	08	f	2	r
462	14	f	2	r
462	02	f	2	l
462	21	f	2	r
463	06	m	1	l
463	26	m	1	r
463	16	m	1	r
463	25	m	1	l
463	17	m	1	l
463	11	m	1	l
463	22	m	1	l
463	29	m	1	r
463	18	m	1	l
463	13	m	1	r
463	05	m	1	r
463	19	m	1	l
463	02	m	1	r
463	10	m	1	l
463	21	m	1	r
463	30	m	1	r
463	07	m	1	r
463	24	m	1	r
463	01	m	1	r
463	08	m	1	l
463	23	m	1	l
463	12	m	1	r
463	28	m	1	r
463	03	m	1	l
464	18	m	4	r
464	10	m	4	r
464	25	m	4	r
464	13	m	4	r
464	26	m	4	l
464	14	m	4	l
464	01	m	4	l
464	22	m	4	r
464	05	m	4	r
464	15	m	4	l
464	12	m	4	r
464	07	m	4	r
464	17	m	4	r
464	20	m	4	r
464	08	m	4	r
464	03	m	4	r
464	19	m	4	r
464	02	m	4	r
464	09	m	4	l
464	27	m	4	l
464	24	m	4	l
464	11	m	4	l
465	15	m	1	r
465	04	m	1	l
465	08	m	1	l
465	22	m	1	r
465	17	m	1	l
465	03	m	1	r
465	24	m	1	l
465	07	m	1	r
465	14	m	1	l
465	09	m	1	l
465	20	m	1	r
465	25	m	1	r
465	21	m	1	l
465	12	m	1	r
465	02	m	1	l
465	23	m	1	r
465	26	m	1	l
465	05	m	1	r
465	06	m	1	r
465	18	m	1	r
465	27	m	1	r
465	19	m	1	l
466	08	m	1	r
466	18	m	1	l
466	23	m	1	l
466	26	m	1	l
466	25	m	1	r
466	22	m	1	r
466	03	m	1	l
466	20	m	1	r
466	11	m	1	l
466	29	m	1	r
466	09	m	1	l
466	02	m	1	l
466	21	m	1	l
466	27	m	1	l
466	28	m	1	l
466	17	m	1	l
466	05	m	1	r
466	04	m	1	r
466	12	m	1	r
466	01	m	1	l
466	13	m	1	l
466	10	m	1	l
466	07	m	1	l
467	16	m	4	r
467	28	m	4	r
467	10	m	4	l
467	02	m	4	r
467	12	m	4	r
467	23	m	4	r
467	08	m	4	r
467	09	m	4	l
467	07	m	4	r
467	17	m	4	r
467	06	m	4	r
467	11	m	4	r
467	14	m	4	r
467	25	m	4	l
467	01	m	4	l
467	13	m	4	r
467	26	m	4	l
467	15	m	4	l
467	04	m	4	l
467	29	m	4	l
467	21	m	4	r
467	05	m	4	r
469	02	m	4	l
469	11	m	4	r
469	22	m	4	r
469	09	m	4	r
469	27	m	4	l
469	10	m	4	r
469	20	m	4	l
469	19	m	4	l
469	03	m	4	l
469	13	m	4	l
469	16	m	4	r
469	24	m	4	l
469	15	m	4	l
469	25	m	4	r
469	26	m	4	r
469	21	m	4	l
469	14	m	4	l
469	01	m	4	r
469	06	m	4	r
469	18	m	4	l
469	08	m	4	l
470	25	m	1	r
470	02	m	1	l
470	20	m	1	r
470	28	m	1	l
470	14	m	1	l
470	22	m	1	l
470	24	m	1	l
470	04	m	1	l
470	16	m	1	l
470	03	m	1	r
470	06	m	1	l
470	19	m	1	r
470	17	m	1	r
470	15	m	1	l
470	08	m	1	l
470	27	m	1	l
470	07	m	1	r
470	18	m	1	l
470	21	m	1	l
470	13	m	1	r
470	11	m	1	l
470	05	m	1	r
471	11	m	1	l
471	20	m	1	r
471	25	m	1	r
471	15	m	1	r
471	10	m	1	r
471	02	m	1	l
471	18	m	1	r
471	19	m	1	l
471	05	m	1	l
471	14	m	1	r
471	21	m	1	r
471	24	m	1	r
471	16	m	1	l
471	01	m	1	l
471	09	m	1	r
471	04	m	1	r
471	08	m	1	l
471	17	m	1	l
471	13	m	1	r
472	06	m	1	r
472	01	m	1	r
472	28	m	1	r
472	05	m	1	r
472	14	m	1	r
472	13	m	1	l
472	08	m	1	l
472	07	m	1	l
472	26	m	1	l
472	10	m	1	r
472	25	m	1	l
472	04	m	1	r
472	12	m	1	l
472	03	m	1	r
472	15	m	1	r
472	22	m	1	r
472	23	m	1	l
472	16	m	1	r
472	11	m	1	r
472	18	m	1	l
473	28	m	1	r
473	18	m	1	r
473	26	m	1	r
473	12	m	1	r
473	14	m	1	l
473	07	m	1	r
473	23	m	1	l
473	10	m	1	r
473	09	m	1	l
473	16	m	1	l
473	25	m	1	l
473	01	m	1	l
473	19	m	1	l
473	06	m	1	l
473	03	m	1	l
473	13	m	1	l
473	15	m	1	r
473	24	m	1	l
473	27	m	1	r
473	04	m	1	l
473	08	m	1	r
474	05	m	1	r
474	09	m	1	l
474	03	m	1	r
474	13	m	1	l
474	02	m	1	l
474	20	m	1	l
474	11	m	1	l
474	25	m	1	l
474	06	m	1	l
474	17	m	1	r
474	10	m	1	l
474	12	m	1	l
474	14	m	1	l
474	07	m	1	r
474	23	m	1	r
474	21	m	1	l
474	19	m	1	l
474	22	m	1	r
474	18	m	1	r
474	15	m	1	r
475	08	m	2	l
475	20	m	2	r
475	06	m	2	l
475	09	m	2	r
475	18	m	2	r
475	21	m	2	r
475	05	m	2	r
475	24	m	2	l
475	07	m	2	l
475	01	m	2	l
475	14	m	2	l
475	25	m	2	r
475	04	m	2	r
475	10	m	2	r
475	15	m	2	r
475	11	m	2	r
475	22	m	2	l
475	16	m	2	l
475	17	m	2	r
475	13	m	2	l
476	15	f	1	l
476	11	f	1	l
476	06	f	1	l
476	21	f	1	l
476	07	f	1	l
476	23	f	1	r
476	01	f	1	l
476	02	f	1	r
476	18	f	1	l
476	19	f	1	r
476	05	f	1	l
476	20	f	1	r
476	10	f	1	r
476	09	f	1	l
476	22	f	1	r
476	03	f	1	r
476	14	f	1	r
476	17	f	1	l
477	21	m	1	l
477	24	m	1	l
477	16	m	1	l
477	04	m	1	l
477	22	m	1	l
477	02	m	1	l
477	12	m	1	l
477	06	m	1	r
477	09	m	1	l
477	08	m	1	l
477	20	m	1	l
477	25	m	1	r
477	03	m	1	r
477	28	m	1	l
477	27	m	1	l
477	23	m	1	r
477	05	m	1	l
477	15	m	1	l
477	01	m	1	l
477	14	m	1	l
477	10	m	1	r
477	07	m	1	r
478	25	m	1	l
478	28	m	1	r
478	05	m	1	l
478	24	m	1	l
478	13	m	1	l
478	14	m	1	l
478	15	m	1	r
478	11	m	1	r
478	01	m	1	l
478	23	m	1	l
478	27	m	1	r
478	07	m	1	l
478	20	m	1	l
478	18	m	1	l
478	16	m	1	l
478	03	m	1	l
478	17	m	1	l
478	06	m	1	l
478	26	m	1	r
478	02	m	1	l
478	10	m	1	r
479	09	m	1	l
479	22	m	1	l
479	12	m	1	r
479	21	m	1	l
479	24	m	1	l
479	20	m	1	l
479	13	m	1	l
479	16	m	1	l
479	19	m	1	l
479	27	m	1	r
479	23	m	1	l
479	01	m	1	r
479	18	m	1	r
479	26	m	1	r
479	06	m	1	l
479	04	m	1	l
479	28	m	1	l
479	10	m	1	r
479	11	m	1	l
479	05	m	1	r
479	14	m	1	r
479	17	m	1	r
479	29	m	1	l
479	07	m	1	l
480	24	m	1	l
480	28	m	1	r
480	05	m	1	r
480	13	m	1	l
480	06	m	1	l
480	14	m	1	l
480	29	m	1	l
480	08	m	1	l
480	26	m	1	l
480	16	m	1	l
480	25	m	1	l
480	03	m	1	l
480	02	m	1	r
480	20	m	1	r
480	18	m	1	l
480	19	m	1	l
480	04	m	1	l
480	21	m	1	l
480	23	m	1	l
480	12	m	1	r
480	15	m	1	r
480	09	m	1	r
481	06	m	1	r
481	03	m	1	r
481	21	m	1	l
481	11	m	1	r
481	17	m	1	r
481	13	m	1	r
481	24	m	1	r
481	01	m	1	r
481	04	m	1	r
481	14	m	1	r
481	16	m	1	l
481	25	m	1	r
481	20	m	1	r
481	05	m	1	r
481	02	m	1	r
481	18	m	1	r
481	09	m	1	r
481	23	m	1	r
481	22	m	1	l
481	07	m	1	l
482	17	m	4	l
482	18	m	4	r
482	19	m	4	l
482	04	m	4	r
482	23	m	4	l
482	11	m	4	l
482	28	m	4	r
482	09	m	4	r
482	14	m	4	r
482	15	m	4	l
482	24	m	4	l
482	08	m	4	l
482	22	m	4	r
482	03	m	4	r
482	25	m	4	r
482	02	m	4	r
482	27	m	4	r
482	07	m	4	r
482	06	m	4	r
482	01	m	4	r
482	12	m	4	r
482	13	m	4	r
483	05	m	1	r
483	02	m	1	l
483	01	m	1	r
483	06	m	1	r
483	16	m	1	l
483	12	m	1	r
483	03	m	1	r
483	15	m	1	r
483	04	m	1	r
483	08	m	1	l
483	07	m	1	l
483	17	m	1	l
484	20	m	1	l
484	08	m	1	r
484	21	m	1	r
484	11	m	1	l
484	09	m	1	l
484	22	m	1	r
484	02	m	1	l
484	01	m	1	r
484	03	m	1	r
484	25	m	1	r
484	19	m	1	r
484	23	m	1	r
484	05	m	1	r
484	06	m	1	l
484	18	m	1	l
484	16	m	1	l
484	13	m	1	l
484	12	m	1	l
485	26	m	1	r
485	22	m	1	r
485	17	m	1	r
485	19	m	1	l
485	14	m	1	r
485	15	m	1	r
485	11	m	1	r
485	12	m	1	r
485	08	m	1	l
485	13	m	1	r
485	09	m	1	r
485	10	m	1	l
485	18	m	1	r
485	06	m	1	l
485	02	m	1	l
485	05	m	1	r
485	20	m	1	r
485	16	m	1	l
485	01	m	1	r
485	21	m	1	r
486	13	m	1	r
486	17	m	1	r
486	10	m	1	r
486	22	m	1	r
486	02	m	1	r
486	26	m	1	r
486	15	m	1	r
486	05	m	1	r
486	08	m	1	l
486	01	m	1	r
486	14	m	1	l
486	06	m	1	r
486	11	m	1	l
486	20	m	1	r
486	12	m	1	r
486	16	m	1	r
486	21	m	1	r
486	04	m	1	r
486	19	m	1	r
486	24	m	1	r
487	25	m	1	r
487	20	m	1	l
487	28	m	1	l
487	03	m	1	l
487	18	m	1	r
487	01	m	1	r
487	27	m	1	l
487	12	m	1	l
487	07	m	1	l
487	19	m	1	r
487	26	m	1	l
487	02	m	1	r
487	05	m	1	l
487	09	m	1	l
487	22	m	1	r
487	14	m	1	r
487	16	m	1	r
487	11	m	1	l
487	04	m	1	l
487	24	m	1	l
487	13	m	1	r
487	10	m	1	l
487	15	m	1	r
488	08	f	1	r
488	07	f	1	r
488	09	f	1	l
488	03	f	1	r
488	14	f	1	l
488	15	f	1	l
488	05	f	1	r
488	02	f	1	l
488	04	f	1	l
488	11	f	1	r
488	13	f	1	r
489	05	m	4	r
489	03	m	4	l
489	25	m	4	l
489	15	m	4	r
489	22	m	4	l
489	19	m	4	r
489	18	m	4	r
489	13	m	4	l
489	20	m	4	l
489	21	m	4	r
489	14	m	4	l
489	27	m	4	r
489	16	m	4	l
489	02	m	4	r
489	10	m	4	r
489	07	m	4	l
489	11	m	4	l
489	24	m	4	r
489	17	m	4	r
489	04	m	4	l
490	11	f	2	l
490	07	f	2	l
490	09	f	2	r
490	15	f	2	r
490	21	f	2	l
490	01	f	2	l
490	20	f	2	l
490	10	f	2	l
490	22	f	2	l
490	02	f	2	r
490	04	f	2	l
490	17	f	2	l
490	14	f	2	l
490	06	f	2	l
490	18	f	2	l
490	12	f	2	r
490	13	f	2	l
491	14	m	2	l
491	09	m	2	r
491	01	m	2	l
491	22	m	2	l
491	05	m	2	r
491	19	m	2	l
491	12	m	2	r
491	08	m	2	l
491	18	m	2	l
491	20	m	2	l
491	13	m	2	r
491	11	m	2	l
491	07	m	2	l
491	04	m	2	r
491	02	m	2	r
491	25	m	2	l
492	02	f	1	l
492	04	f	1	l
492	03	f	1	l
493	17	m	1	r
493	14	m	1	l
493	12	m	1	r
493	23	m	1	l
493	10	m	1	l
493	03	m	1	l
493	04	m	1	l
493	09	m	1	r
493	26	m	1	r
493	27	m	1	r
493	02	m	1	r
493	16	m	1	l
493	20	m	1	r
493	18	m	1	r
493	13	m	1	r
493	19	m	1	l
493	05	m	1	l
493	08	m	1	l
493	15	m	1	l
493	07	m	1	l
494	07	m	1	r
494	04	m	1	l
494	02	m	1	l
494	06	m	1	l
494	03	m	1	r
495	18	m	1	r
495	17	m	1	r
495	11	m	1	r
495	05	m	1	r
495	09	m	1	r
495	16	m	1	l
495	04	m	1	r
495	13	m	1	r
495	21	m	1	r
495	03	m	1	l
495	01	m	1	r
495	10	m	1	l
495	12	m	1	r
495	06	m	1	l
495	08	m	1	r
495	22	m	1	l
496	05	m	1	l
496	10	m	1	l
496	04	m	1	r
496	26	m	1	l
496	02	m	1	l
496	22	m	1	l
496	09	m	1	l
496	17	m	1	r
496	25	m	1	r
496	03	m	1	l
496	15	m	1	r
496	21	m	1	l
496	01	m	1	r
496	13	m	1	r
496	20	m	1	l
496	11	m	1	l
496	12	m	1	r
496	08	m	1	l
496	23	m	1	l
496	18	m	1	r
497	13	f	4	r
497	07	f	4	l
497	05	f	4	l
497	18	f	4	l
497	08	f	4	r
497	24	f	4	l
497	14	f	4	r
497	30	f	4	r
497	25	f	4	l
497	17	f	4	l
497	03	f	4	l
497	04	f	4	r
497	06	f	4	l
497	26	f	4	l
497	11	f	4	l
497	21	f	4	l
497	09	f	4	l
497	10	f	4	r
497	19	f	4	r
497	22	f	4	l
497	12	f	4	l
497	15	f	4	l
497	20	f	4	l
497	29	f	4	l
498	21	f	1	l
498	15	f	1	l
498	18	f	1	l
498	06	f	1	r
498	13	f	1	r
498	12	f	1	l
498	26	f	1	r
498	04	f	1	r
498	09	f	1	l
498	05	f	1	l
498	07	f	1	l
498	08	f	1	l
498	17	f	1	l
498	23	f	1	l
498	01	f	1	l
498	24	f	1	r
498	14	f	1	l
498	16	f	1	l
498	03	f	1	l
498	02	f	1	r
499	06	m	2	l
499	10	m	2	r
499	11	m	2	l
499	02	m	2	r
499	01	m	2	l
499	04	m	2	l
499	05	m	2	r
499	12	m	2	r
499	03	m	2	l
499	09	m	2	r
500	09	f	4	r
500	08	f	4	l
500	03	f	4	l
500	05	f	4	l
500	04	f	4	l
500	06	f	4	l
500	01	f	4	r
500	07	f	4	l
502	07	f	2	l
502	24	f	2	r
502	18	f	2	r
502	01	f	2	r
502	17	f	2	l
502	21	f	2	l
502	22	f	2	l
502	02	f	2	r
502	16	f	2	l
502	08	f	2	r
502	09	f	2	l
502	10	f	2	l
502	14	f	2	r
502	06	f	2	l
502	13	f	2	l
502	26	f	2	r
502	04	f	2	l
502	15	f	2	r
502	05	f	2	l
502	11	f	2	r
505	30	m	4	l
505	12	m	4	l
505	09	m	4	l
505	08	m	4	r
505	20	m	4	r
505	14	m	4	l
505	28	m	4	r
505	16	m	4	r
505	01	m	4	l
505	04	m	4	l
505	11	m	4	r
505	22	m	4	l
505	03	m	4	r
505	05	m	4	l
505	25	m	4	r
505	24	m	4	l
505	23	m	4	r
505	10	m	4	r
505	17	m	4	l
505	29	m	4	l
505	18	m	4	l
505	15	m	4	r
506	09	m	3	l
506	05	m	3	l
506	23	m	3	l
506	08	m	3	r
506	27	m	3	r
506	22	m	3	l
506	25	m	3	l
506	02	m	3	r
506	15	m	3	r
506	21	m	3	r
506	10	m	3	l
506	01	m	3	l
506	28	m	3	r
506	16	m	3	l
506	11	m	3	l
506	04	m	3	r
506	13	m	3	l
506	07	m	3	l
506	26	m	3	r
506	14	m	3	l
507	12	f	1	r
507	04	f	1	r
507	08	f	1	r
507	16	f	1	r
507	02	f	1	l
507	10	f	1	r
507	01	f	1	r
507	07	f	1	r
507	13	f	1	l
507	09	f	1	l
507	05	f	1	l
507	14	f	1	l
508	07	f	1	r
508	26	f	1	r
508	09	f	1	l
508	06	f	1	l
508	22	f	1	r
508	11	f	1	r
508	17	f	1	l
508	28	f	1	l
508	10	f	1	r
508	21	f	1	r
508	02	f	1	l
508	08	f	1	l
508	03	f	1	l
508	19	f	1	l
508	25	f	1	r
508	05	f	1	l
508	04	f	1	l
508	27	f	1	l
508	24	f	1	r
508	12	f	1	l
508	01	f	1	l
508	16	f	1	l
508	18	f	1	r
510	04	m	1	r
510	13	m	1	r
510	02	m	1	r
510	09	m	1	r
510	23	m	1	l
510	22	m	1	r
510	20	m	1	l
510	11	m	1	r
510	17	m	1	r
510	06	m	1	r
510	07	m	1	l
510	01	m	1	l
510	05	m	1	r
510	14	m	1	l
510	18	m	1	r
510	15	m	1	r
510	12	m	1	r
510	19	m	1	r
510	10	m	1	l
511	14	f	1	r
511	27	f	1	l
511	15	f	1	l
511	22	f	1	l
511	19	f	1	r
511	28	f	1	l
511	21	f	1	l
511	13	f	1	r
511	05	f	1	r
511	10	f	1	l
511	18	f	1	r
511	16	f	1	l
511	09	f	1	l
511	20	f	1	r
511	02	f	1	l
511	25	f	1	r
511	12	f	1	r
511	03	f	1	r
511	07	f	1	r
511	24	f	1	l
511	06	f	1	r
511	17	f	1	l
512	15	m	1	r
512	17	m	1	l
512	26	m	1	l
512	13	m	1	r
512	18	m	1	l
512	25	m	1	l
512	10	m	1	l
512	05	m	1	l
512	11	m	1	l
512	12	m	1	r
512	02	m	1	r
512	16	m	1	r
512	22	m	1	l
512	08	m	1	l
512	06	m	1	l
512	04	m	1	l
512	07	m	1	r
512	23	m	1	l
512	24	m	1	r
513	18	m	1	r
513	19	m	1	l
513	10	m	1	l
513	13	m	1	r
513	09	m	1	l
513	12	m	1	l
513	21	m	1	r
513	07	m	1	l
513	05	m	1	r
513	11	m	1	l
513	17	m	1	l
513	03	m	1	r
513	16	m	1	l
513	06	m	1	l
513	15	m	1	l
513	08	m	1	l
513	22	m	1	l
514	07	m	2	l
514	23	m	2	r
514	02	m	2	r
514	18	m	2	r
514	15	m	2	r
514	14	m	2	r
514	17	m	2	l
514	01	m	2	r
514	13	m	2	r
514	16	m	2	r
515	14	m	1	l
515	04	m	1	l
515	19	m	1	r
515	05	m	1	r
515	23	m	1	r
515	07	m	1	l
515	15	m	1	r
515	20	m	1	r
515	29	m	1	l
515	11	m	1	l
516	04	f	4	r
516	12	f	4	r
516	10	f	4	l
516	08	f	4	r
516	06	f	4	l
516	11	f	4	l
516	19	f	4	l
516	20	f	4	l
516	14	f	4	l
517	07	m	1	r
517	03	m	1	r
517	17	m	1	l
517	25	m	1	l
517	02	m	1	l
517	18	m	1	l
517	11	m	1	r
517	04	m	1	l
517	15	m	1	r
517	26	m	1	l
517	21	m	1	r
517	10	m	1	l
518	21	m	1	r
518	18	m	1	l
518	05	m	1	l
518	13	m	1	r
518	07	m	1	r
518	17	m	1	l
518	27	m	1	r
518	22	m	1	r
518	10	m	1	l
518	14	m	1	l
518	01	m	1	l
518	11	m	1	l
520	13	m	2	l
520	29	m	2	r
520	20	m	2	l
520	02	m	2	l
520	09	m	2	r
520	06	m	2	l
520	26	m	2	r
520	17	m	2	l
520	27	m	2	r
520	19	m	2	r
520	08	m	2	l
521	11	m	2	r
521	17	m	2	r
521	10	m	2	l
521	08	m	2	l
521	02	m	2	l
521	05	m	2	l
521	01	m	2	r
521	06	m	2	r
521	12	m	2	r
521	04	m	2	l
521	19	m	2	l
521	03	m	2	r
523	08	m	1	r
523	24	m	1	r
523	12	m	1	l
523	13	m	1	r
523	11	m	1	l
523	19	m	1	l
523	26	m	1	l
523	17	m	1	r
523	05	m	1	l
523	06	m	1	r
523	04	m	1	r
523	27	m	1	r
524	19	m	6	r
524	21	m	6	l
524	12	m	6	l
524	06	m	6	r
524	02	m	6	r
524	05	m	6	r
524	23	m	6	l
524	16	m	6	r
524	04	m	6	r
524	11	m	6	r
524	17	m	6	l
524	10	m	6	l
525	22	m	1	l
525	06	m	1	r
525	12	m	1	r
525	04	m	1	r
525	28	m	1	r
525	01	m	1	l
525	03	m	1	l
525	16	m	1	l
525	02	m	1	l
525	27	m	1	r
525	09	m	1	r
525	07	m	1	r
525	05	m	1	l
525	20	m	1	l
525	08	m	1	l
526	04	m	1	l
526	17	m	1	l
526	20	m	1	l
526	13	m	1	l
526	07	m	1	l
526	12	m	1	r
526	18	m	1	l
526	01	m	1	l
526	05	m	1	r
526	25	m	1	l
526	03	m	1	l
526	11	m	1	l
526	02	m	1	l
527	15	m	1	r
527	21	m	1	r
527	16	m	1	l
527	04	m	1	l
527	22	m	1	l
527	06	m	1	l
527	23	m	1	r
527	10	m	1	r
527	20	m	1	l
527	24	m	1	l
527	19	m	1	l
527	09	m	1	l
528	01	m	2	l
528	04	m	2	l
528	06	m	2	r
528	02	m	2	l
528	23	m	2	l
528	10	m	2	l
528	20	m	2	l
528	17	m	2	l
528	12	m	2	r
528	24	m	2	r
528	05	m	2	r
528	13	m	2	l
528	07	m	2	l
528	16	m	2	r
528	15	m	2	l
529	02	m	1	l
529	08	m	1	l
529	19	m	1	l
529	03	m	1	r
529	10	m	1	l
529	07	m	1	r
529	25	m	1	l
529	09	m	1	r
529	17	m	1	r
529	05	m	1	l
529	21	m	1	r
529	22	m	1	l
529	18	m	1	l
529	06	m	1	r
529	01	m	1	r
529	04	m	1	r
530	19	m	1	l
530	07	m	1	l
530	12	m	1	l
530	03	m	1	l
530	11	m	1	l
530	02	m	1	l
530	17	m	1	l
530	09	m	1	l
530	10	m	1	l
530	18	m	1	r
530	27	m	1	r
530	06	m	1	l
530	24	m	1	r
531	04	f	1	l
531	05	f	1	l
531	06	f	1	l
531	18	f	1	l
531	24	f	1	l
531	03	f	1	l
531	16	f	1	r
531	22	f	1	r
531	26	f	1	l
531	02	f	1	l
531	20	f	1	l
531	10	f	1	l
531	13	f	1	l
531	01	f	1	l
531	15	f	1	l
531	27	f	1	l
531	25	f	1	l
531	21	f	1	l
531	19	f	1	l
531	09	f	1	l
532	09	f	1	l
532	15	f	1	r
532	04	f	1	l
532	05	f	1	l
532	03	f	1	l
532	14	f	1	r
532	10	f	1	r
532	23	f	1	r
532	01	f	1	l
532	16	f	1	l
532	20	f	1	r
532	21	f	1	l
532	02	f	1	r
532	08	f	1	r
532	12	f	1	l
532	17	f	1	r
532	13	f	1	r
533	03	m	4	r
533	22	m	4	r
533	25	m	4	l
533	11	m	4	l
533	05	m	4	r
533	21	m	4	l
533	16	m	4	r
533	08	m	4	r
533	18	m	4	r
533	12	m	4	r
533	04	m	4	l
533	01	m	4	r
533	19	m	4	r
533	06	m	4	l
533	26	m	4	l
533	02	m	4	r
534	07	f	1	l
534	12	f	1	r
534	04	f	1	r
534	27	f	1	r
534	23	f	1	l
534	09	f	1	l
534	03	f	1	l
534	01	f	1	l
534	05	f	1	l
534	08	f	1	r
534	21	f	1	r
534	15	f	1	r
534	02	f	1	l
534	24	f	1	r
534	10	f	1	l
534	06	f	1	r
535	08	f	1	l
535	14	f	1	l
535	18	f	1	r
535	01	f	1	l
535	12	f	1	r
535	02	f	1	r
535	06	f	1	l
535	11	f	1	r
535	10	f	1	r
535	16	f	1	r
535	07	f	1	l
535	15	f	1	r
535	09	f	1	r
536	03	f	1	r
536	08	f	1	l
536	05	f	1	r
536	20	f	1	l
536	19	f	1	l
536	01	f	1	r
536	15	f	1	r
536	12	f	1	r
536	13	f	1	r
536	02	f	1	l
536	10	f	1	l
536	06	f	1	r
537	15	f	1	r
537	12	f	1	l
537	02	f	1	r
537	01	f	1	r
537	20	f	1	l
537	14	f	1	r
537	04	f	1	r
537	07	f	1	l
537	05	f	1	r
538	05	f	1	r
538	09	f	1	r
538	08	f	1	r
538	14	f	1	l
538	04	f	1	l
538	23	f	1	l
538	21	f	1	l
538	13	f	1	r
538	18	f	1	r
538	06	f	1	r
538	20	f	1	l
538	01	f	1	r
539	14	f	1	l
539	03	f	1	r
539	23	f	1	r
539	09	f	1	r
539	19	f	1	r
539	18	f	1	r
539	11	f	1	l
539	12	f	1	l
539	22	f	1	r
539	05	f	1	l
539	13	f	1	l
539	04	f	1	l
539	17	f	1	r
539	16	f	1	l
539	10	f	1	r
540	07	f	1	l
540	19	f	1	r
540	05	f	1	l
540	02	f	1	l
540	13	f	1	r
540	04	f	1	l
540	09	f	1	l
540	03	f	1	r
540	17	f	1	l
540	06	f	1	l
540	15	f	1	l
540	14	f	1	r
540	18	f	1	l
541	13	f	1	r
541	05	f	1	r
541	09	f	1	r
541	01	f	1	l
541	20	f	1	r
541	19	f	1	l
541	14	f	1	l
541	16	f	1	r
541	06	f	1	l
541	15	f	1	l
541	02	f	1	l
541	07	f	1	r
541	18	f	1	l
541	03	f	1	l
541	10	f	1	l
542	19	f	1	l
542	03	f	1	r
542	23	f	1	l
542	15	f	1	r
542	09	f	1	l
542	11	f	1	l
542	17	f	1	l
542	07	f	1	r
